Era,Feature,Base,Lag,IsDelta,r,p,sig,n,target
Pre-ZLB,finbert_MP_std:lag14,finbert_MP_std,14,False,-0.0314,0.869,,30,MRO_diff
Pre-ZLB,finbert_MP_std:lag15,finbert_MP_std,15,False,0.173,0.3694,,29,MRO_diff
Pre-ZLB,roberta_EP_std:lag1,roberta_EP_std,1,False,0.3593,0.04,*,33,MRO_diff
Pre-ZLB,roberta_EP_std:lag2,roberta_EP_std,2,False,0.6595,0.0,***,33,MRO_diff
Pre-ZLB,roberta_EP_std:lag3,roberta_EP_std,3,False,0.5387,0.0012,**,33,MRO_diff
Pre-ZLB,roberta_EP_std:lag4,roberta_EP_std,4,False,0.6278,0.0001,***,33,MRO_diff
Pre-ZLB,roberta_EP_std:lag5,roberta_EP_std,5,False,0.6463,0.0001,***,32,MRO_diff
Pre-ZLB,roberta_EP_std:lag6,roberta_EP_std,6,False,0.3999,0.0234,*,32,MRO_diff
Pre-ZLB,roberta_EP_std:lag7,roberta_EP_std,7,False,0.321,0.0732,,32,MRO_diff
Pre-ZLB,roberta_EP_std:lag8,roberta_EP_std,8,False,0.1142,0.5338,,32,MRO_diff
Pre-ZLB,roberta_EP_std:lag9,roberta_EP_std,9,False,0.2789,0.1222,,32,MRO_diff
Pre-ZLB,roberta_EP_std:lag10,roberta_EP_std,10,False,0.038,0.8365,,32,MRO_diff
Pre-ZLB,roberta_EP_std:lag11,roberta_EP_std,11,False,0.1363,0.4646,,31,MRO_diff
Pre-ZLB,roberta_EP_std:lag12,roberta_EP_std,12,False,0.2587,0.16,,31,MRO_diff
Pre-ZLB,roberta_EP_std:lag13,roberta_EP_std,13,False,-0.2652,0.1494,,31,MRO_diff
Pre-ZLB,roberta_EP_std:lag14,roberta_EP_std,14,False,-0.1333,0.4825,,30,MRO_diff
Pre-ZLB,roberta_EP_std:lag15,roberta_EP_std,15,False,0.0756,0.6966,,29,MRO_diff
Pre-ZLB,roberta_FS_std:lag1,roberta_FS_std,1,False,-0.0884,0.6248,,33,MRO_diff
Pre-ZLB,roberta_FS_std:lag2,roberta_FS_std,2,False,0.0938,0.6035,,33,MRO_diff
Pre-ZLB,roberta_FS_std:lag3,roberta_FS_std,3,False,-0.1099,0.5427,,33,MRO_diff
Pre-ZLB,roberta_FS_std:lag4,roberta_FS_std,4,False,0.4968,0.0033,**,33,MRO_diff
Pre-ZLB,roberta_FS_std:lag5,roberta_FS_std,5,False,0.0655,0.7219,,32,MRO_diff
Pre-ZLB,roberta_FS_std:lag6,roberta_FS_std,6,False,0.1242,0.4982,,32,MRO_diff
Pre-ZLB,roberta_FS_std:lag7,roberta_FS_std,7,False,-0.0211,0.9086,,32,MRO_diff
Pre-ZLB,roberta_FS_std:lag8,roberta_FS_std,8,False,0.0748,0.6842,,32,MRO_diff
Pre-ZLB,roberta_FS_std:lag9,roberta_FS_std,9,False,0.0916,0.6182,,32,MRO_diff
Pre-ZLB,roberta_FS_std:lag10,roberta_FS_std,10,False,-0.079,0.6672,,32,MRO_diff
Pre-ZLB,roberta_FS_std:lag11,roberta_FS_std,11,False,0.0316,0.8661,,31,MRO_diff
Pre-ZLB,roberta_FS_std:lag12,roberta_FS_std,12,False,-0.019,0.9194,,31,MRO_diff
Pre-ZLB,roberta_FS_std:lag13,roberta_FS_std,13,False,-0.0354,0.8499,,31,MRO_diff
Pre-ZLB,roberta_FS_std:lag14,roberta_FS_std,14,False,-0.0612,0.7481,,30,MRO_diff
Pre-ZLB,roberta_FS_std:lag15,roberta_FS_std,15,False,0.1759,0.3614,,29,MRO_diff
Pre-ZLB,roberta_MP_std:lag1,roberta_MP_std,1,False,0.0335,0.8531,,33,MRO_diff
Pre-ZLB,roberta_MP_std:lag2,roberta_MP_std,2,False,-0.1107,0.5396,,33,MRO_diff
Pre-ZLB,roberta_MP_std:lag3,roberta_MP_std,3,False,0.157,0.3828,,33,MRO_diff
Pre-ZLB,roberta_MP_std:lag4,roberta_MP_std,4,False,0.3665,0.0359,*,33,MRO_diff
Pre-ZLB,roberta_MP_std:lag5,roberta_MP_std,5,False,0.0696,0.7049,,32,MRO_diff
Pre-ZLB,roberta_MP_std:lag6,roberta_MP_std,6,False,-0.0502,0.7849,,32,MRO_diff
Pre-ZLB,roberta_MP_std:lag7,roberta_MP_std,7,False,0.2949,0.1013,,32,MRO_diff
Pre-ZLB,roberta_MP_std:lag8,roberta_MP_std,8,False,0.1965,0.2811,,32,MRO_diff
Pre-ZLB,roberta_MP_std:lag9,roberta_MP_std,9,False,0.0446,0.8084,,32,MRO_diff
Pre-ZLB,roberta_MP_std:lag10,roberta_MP_std,10,False,0.1296,0.4797,,32,MRO_diff
Pre-ZLB,roberta_MP_std:lag11,roberta_MP_std,11,False,0.0191,0.9189,,31,MRO_diff
Pre-ZLB,roberta_MP_std:lag12,roberta_MP_std,12,False,0.307,0.093,,31,MRO_diff
Pre-ZLB,roberta_MP_std:lag13,roberta_MP_std,13,False,0.4153,0.0202,*,31,MRO_diff
Pre-ZLB,roberta_MP_std:lag14,roberta_MP_std,14,False,-0.0619,0.7452,,30,MRO_diff
Pre-ZLB,roberta_MP_std:lag15,roberta_MP_std,15,False,0.4239,0.0219,*,29,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag1,finbert_IS_EP_max,1,False,0.4534,0.008,**,33,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag2,finbert_IS_EP_max,2,False,0.4941,0.0035,**,33,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag3,finbert_IS_EP_max,3,False,0.3802,0.0291,*,33,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag4,finbert_IS_EP_max,4,False,0.2892,0.1026,,33,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag5,finbert_IS_EP_max,5,False,0.3663,0.0392,*,32,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag6,finbert_IS_EP_max,6,False,0.0127,0.9449,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag7,finbert_IS_EP_max,7,False,0.1763,0.3344,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag8,finbert_IS_EP_max,8,False,0.1653,0.3659,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag9,finbert_IS_EP_max,9,False,-0.1306,0.4762,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag10,finbert_IS_EP_max,10,False,-0.2391,0.1876,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag11,finbert_IS_EP_max,11,False,-0.1594,0.3917,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag12,finbert_IS_EP_max,12,False,0.0602,0.7476,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag13,finbert_IS_EP_max,13,False,-0.1559,0.4024,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag14,finbert_IS_EP_max,14,False,-0.2868,0.1243,,30,MRO_diff
Pre-ZLB,finbert_IS_EP_max:lag15,finbert_IS_EP_max,15,False,0.1803,0.3492,,29,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag1,finbert_IS_MP_max,1,False,0.2003,0.2638,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag2,finbert_IS_MP_max,2,False,0.1711,0.3411,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag3,finbert_IS_MP_max,3,False,0.3302,0.0606,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag4,finbert_IS_MP_max,4,False,0.3168,0.0724,,33,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag5,finbert_IS_MP_max,5,False,0.3493,0.05,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag6,finbert_IS_MP_max,6,False,0.4126,0.0189,*,32,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag7,finbert_IS_MP_max,7,False,0.3347,0.0612,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag8,finbert_IS_MP_max,8,False,0.2885,0.1093,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag9,finbert_IS_MP_max,9,False,0.1304,0.4769,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag10,finbert_IS_MP_max,10,False,0.1183,0.5189,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag11,finbert_IS_MP_max,11,False,0.1723,0.354,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag12,finbert_IS_MP_max,12,False,-0.1257,0.5003,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag13,finbert_IS_MP_max,13,False,0.1868,0.3142,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag14,finbert_IS_MP_max,14,False,-0.0776,0.6834,,30,MRO_diff
Pre-ZLB,finbert_IS_MP_max:lag15,finbert_IS_MP_max,15,False,0.1529,0.4285,,29,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag1,finbert_QA_EP_max,1,False,0.1068,0.5541,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag2,finbert_QA_EP_max,2,False,-0.0618,0.7325,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag3,finbert_QA_EP_max,3,False,-0.0424,0.8148,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag4,finbert_QA_EP_max,4,False,0.2529,0.1555,,33,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag5,finbert_QA_EP_max,5,False,-0.1276,0.4864,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag6,finbert_QA_EP_max,6,False,0.1057,0.5647,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag7,finbert_QA_EP_max,7,False,0.1281,0.4846,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag8,finbert_QA_EP_max,8,False,0.0589,0.7489,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag9,finbert_QA_EP_max,9,False,0.0609,0.7404,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag10,finbert_QA_EP_max,10,False,0.1411,0.441,,32,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag11,finbert_QA_EP_max,11,False,-0.0032,0.9863,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag12,finbert_QA_EP_max,12,False,0.1647,0.3758,,31,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag13,finbert_QA_EP_max,13,False,-0.3693,0.0409,*,31,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag14,finbert_QA_EP_max,14,False,-0.1731,0.3604,,30,MRO_diff
Pre-ZLB,finbert_QA_EP_max:lag15,finbert_QA_EP_max,15,False,-0.0969,0.6171,,29,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag1,finbert_QA_FS_max,1,False,0.0607,0.7372,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag2,finbert_QA_FS_max,2,False,-0.0436,0.8095,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag3,finbert_QA_FS_max,3,False,0.1026,0.5699,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag4,finbert_QA_FS_max,4,False,0.0643,0.7224,,33,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag5,finbert_QA_FS_max,5,False,0.1509,0.4097,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag6,finbert_QA_FS_max,6,False,-0.139,0.448,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag7,finbert_QA_FS_max,7,False,0.1336,0.466,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag8,finbert_QA_FS_max,8,False,-0.1548,0.3976,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag9,finbert_QA_FS_max,9,False,-0.1467,0.4229,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag10,finbert_QA_FS_max,10,False,-0.2579,0.1541,,32,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag11,finbert_QA_FS_max,11,False,-0.0354,0.8502,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag12,finbert_QA_FS_max,12,False,0.0319,0.8645,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag13,finbert_QA_FS_max,13,False,0.1498,0.4212,,31,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag14,finbert_QA_FS_max,14,False,0.4266,0.0187,*,30,MRO_diff
Pre-ZLB,finbert_QA_FS_max:lag15,finbert_QA_FS_max,15,False,0.1983,0.3025,,29,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag1,finbert_QA_MP_max,1,False,0.089,0.6222,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag2,finbert_QA_MP_max,2,False,0.0124,0.9456,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag3,finbert_QA_MP_max,3,False,-0.0249,0.8908,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag4,finbert_QA_MP_max,4,False,0.3223,0.0674,,33,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag5,finbert_QA_MP_max,5,False,0.086,0.6396,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag6,finbert_QA_MP_max,6,False,-0.1537,0.4011,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag7,finbert_QA_MP_max,7,False,0.0117,0.9492,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag8,finbert_QA_MP_max,8,False,0.1934,0.2889,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag9,finbert_QA_MP_max,9,False,-0.0464,0.8008,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag10,finbert_QA_MP_max,10,False,-0.0218,0.9059,,32,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag11,finbert_QA_MP_max,11,False,0.2365,0.2003,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag12,finbert_QA_MP_max,12,False,-0.1831,0.3242,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag13,finbert_QA_MP_max,13,False,0.2374,0.1984,,31,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag14,finbert_QA_MP_max,14,False,0.0166,0.9306,,30,MRO_diff
Pre-ZLB,finbert_QA_MP_max:lag15,finbert_QA_MP_max,15,False,0.0813,0.675,,29,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag1,roberta_IS_EP_max,1,False,0.6543,0.0,***,33,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag2,roberta_IS_EP_max,2,False,0.6635,0.0,***,33,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag3,roberta_IS_EP_max,3,False,0.4296,0.0126,*,33,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag4,roberta_IS_EP_max,4,False,0.4332,0.0118,*,33,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag5,roberta_IS_EP_max,5,False,0.3542,0.0467,*,32,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag6,roberta_IS_EP_max,6,False,0.1241,0.4987,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag7,roberta_IS_EP_max,7,False,0.0794,0.6659,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag8,roberta_IS_EP_max,8,False,0.2025,0.2664,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag9,roberta_IS_EP_max,9,False,0.1735,0.3422,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag10,roberta_IS_EP_max,10,False,-0.2226,0.2207,,32,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag11,roberta_IS_EP_max,11,False,0.0095,0.9595,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag12,roberta_IS_EP_max,12,False,-0.1273,0.495,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag13,roberta_IS_EP_max,13,False,-0.1914,0.3023,,31,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag14,roberta_IS_EP_max,14,False,-0.3065,0.0995,,30,MRO_diff
Pre-ZLB,roberta_IS_EP_max:lag15,roberta_IS_EP_max,15,False,0.1494,0.4392,,29,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag1,roberta_IS_MP_max,1,False,0.1125,0.5332,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag2,roberta_IS_MP_max,2,False,0.0001,0.9993,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag3,roberta_IS_MP_max,3,False,0.238,0.1823,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag4,roberta_IS_MP_max,4,False,0.1794,0.3178,,33,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag5,roberta_IS_MP_max,5,False,0.2479,0.1714,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag6,roberta_IS_MP_max,6,False,0.2395,0.1868,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag7,roberta_IS_MP_max,7,False,0.3927,0.0262,*,32,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag8,roberta_IS_MP_max,8,False,0.1861,0.3079,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag9,roberta_IS_MP_max,9,False,0.1666,0.3622,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag10,roberta_IS_MP_max,10,False,-0.0119,0.9485,,32,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag11,roberta_IS_MP_max,11,False,0.1437,0.4405,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag12,roberta_IS_MP_max,12,False,-0.0655,0.7263,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag13,roberta_IS_MP_max,13,False,0.2325,0.2082,,31,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag14,roberta_IS_MP_max,14,False,-0.152,0.4226,,30,MRO_diff
Pre-ZLB,roberta_IS_MP_max:lag15,roberta_IS_MP_max,15,False,0.0525,0.7868,,29,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag1,roberta_QA_EP_max,1,False,0.2732,0.124,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag2,roberta_QA_EP_max,2,False,0.2198,0.2191,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag3,roberta_QA_EP_max,3,False,0.1242,0.4911,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag4,roberta_QA_EP_max,4,False,0.3014,0.0883,,33,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag5,roberta_QA_EP_max,5,False,0.1772,0.3319,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag6,roberta_QA_EP_max,6,False,0.3248,0.0697,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag7,roberta_QA_EP_max,7,False,0.4026,0.0223,*,32,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag8,roberta_QA_EP_max,8,False,0.2256,0.2145,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag9,roberta_QA_EP_max,9,False,0.176,0.3354,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag10,roberta_QA_EP_max,10,False,0.187,0.3054,,32,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag11,roberta_QA_EP_max,11,False,-0.2022,0.2754,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag12,roberta_QA_EP_max,12,False,0.1198,0.5211,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag13,roberta_QA_EP_max,13,False,-0.0071,0.9699,,31,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag14,roberta_QA_EP_max,14,False,0.0879,0.644,,30,MRO_diff
Pre-ZLB,roberta_QA_EP_max:lag15,roberta_QA_EP_max,15,False,0.0167,0.9316,,29,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag1,roberta_QA_FS_max,1,False,-0.2295,0.1989,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag2,roberta_QA_FS_max,2,False,0.0503,0.781,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag3,roberta_QA_FS_max,3,False,0.1119,0.5353,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag4,roberta_QA_FS_max,4,False,0.0783,0.665,,33,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag5,roberta_QA_FS_max,5,False,0.0371,0.8403,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag6,roberta_QA_FS_max,6,False,-0.1959,0.2825,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag7,roberta_QA_FS_max,7,False,0.1329,0.4685,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag8,roberta_QA_FS_max,8,False,-0.1699,0.3527,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag9,roberta_QA_FS_max,9,False,-0.1638,0.3703,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag10,roberta_QA_FS_max,10,False,-0.0924,0.6151,,32,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag11,roberta_QA_FS_max,11,False,0.143,0.4429,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag12,roberta_QA_FS_max,12,False,0.0804,0.6671,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag13,roberta_QA_FS_max,13,False,0.3116,0.0879,,31,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag14,roberta_QA_FS_max,14,False,0.3892,0.0335,*,30,MRO_diff
Pre-ZLB,roberta_QA_FS_max:lag15,roberta_QA_FS_max,15,False,0.3626,0.0532,,29,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag1,roberta_QA_MP_max,1,False,-0.0297,0.8696,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag2,roberta_QA_MP_max,2,False,0.0854,0.6367,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag3,roberta_QA_MP_max,3,False,0.1393,0.4393,,33,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag4,roberta_QA_MP_max,4,False,0.3666,0.0358,*,33,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag5,roberta_QA_MP_max,5,False,0.0322,0.8612,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag6,roberta_QA_MP_max,6,False,-0.0138,0.9401,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag7,roberta_QA_MP_max,7,False,0.2924,0.1044,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag8,roberta_QA_MP_max,8,False,0.102,0.5786,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag9,roberta_QA_MP_max,9,False,0.0121,0.9477,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag10,roberta_QA_MP_max,10,False,0.0363,0.8437,,32,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag11,roberta_QA_MP_max,11,False,0.2159,0.2433,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag12,roberta_QA_MP_max,12,False,0.0485,0.7956,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag13,roberta_QA_MP_max,13,False,0.0588,0.7533,,31,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag14,roberta_QA_MP_max,14,False,-0.0461,0.8089,,30,MRO_diff
Pre-ZLB,roberta_QA_MP_max:lag15,roberta_QA_MP_max,15,False,0.0604,0.7557,,29,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag1,finbert_IS_EP_mean,1,False,0.8449,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag2,finbert_IS_EP_mean,2,False,0.7435,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag3,finbert_IS_EP_mean,3,False,0.8208,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag4,finbert_IS_EP_mean,4,False,0.7087,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag5,finbert_IS_EP_mean,5,False,0.6332,0.0001,***,32,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag6,finbert_IS_EP_mean,6,False,0.5384,0.0015,**,32,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag7,finbert_IS_EP_mean,7,False,0.486,0.0048,**,32,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag8,finbert_IS_EP_mean,8,False,0.355,0.0462,*,32,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag9,finbert_IS_EP_mean,9,False,0.1921,0.2923,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag10,finbert_IS_EP_mean,10,False,0.1532,0.4026,,32,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag11,finbert_IS_EP_mean,11,False,-0.0569,0.7611,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag12,finbert_IS_EP_mean,12,False,0.1412,0.4486,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag13,finbert_IS_EP_mean,13,False,-0.0971,0.6034,,31,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag14,finbert_IS_EP_mean,14,False,-0.2399,0.2016,,30,MRO_diff
Pre-ZLB,finbert_IS_EP_mean:lag15,finbert_IS_EP_mean,15,False,-0.2288,0.2325,,29,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag1,finbert_IS_MP_mean,1,False,0.6745,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag2,finbert_IS_MP_mean,2,False,0.6033,0.0002,***,33,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag3,finbert_IS_MP_mean,3,False,0.5749,0.0005,***,33,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag4,finbert_IS_MP_mean,4,False,0.691,0.0,***,33,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag5,finbert_IS_MP_mean,5,False,0.382,0.031,*,32,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag6,finbert_IS_MP_mean,6,False,0.5017,0.0034,**,32,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag7,finbert_IS_MP_mean,7,False,0.5385,0.0015,**,32,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag8,finbert_IS_MP_mean,8,False,0.4005,0.0231,*,32,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag9,finbert_IS_MP_mean,9,False,0.2751,0.1276,,32,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag10,finbert_IS_MP_mean,10,False,0.3961,0.0248,*,32,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag11,finbert_IS_MP_mean,11,False,0.0401,0.8303,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag12,finbert_IS_MP_mean,12,False,0.0307,0.8696,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag13,finbert_IS_MP_mean,13,False,-0.075,0.6886,,31,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag14,finbert_IS_MP_mean,14,False,-0.1024,0.5902,,30,MRO_diff
Pre-ZLB,finbert_IS_MP_mean:lag15,finbert_IS_MP_mean,15,False,-0.1098,0.5708,,29,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag1,finbert_QA_EP_mean,1,False,0.6807,0.0,***,33,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag2,finbert_QA_EP_mean,2,False,0.5451,0.001,**,33,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag3,finbert_QA_EP_mean,3,False,0.4403,0.0103,*,33,MRO_diff
Pre-ZLB,finbert_QA_EP_mean:lag4,finbert_QA_EP_mean,4,False,0.7169,0.0,***,33,MRO_diff
