Era,Feature,Base,Lag,r,p,sig,n,target
Full,finbert_EP_min:lag10,finbert_EP_min,10,0.1388,0.3264,,52,MRO_diff
Full,finbert_EP_min:lag11,finbert_EP_min,11,0.0039,0.9781,,51,MRO_diff
Full,finbert_EP_min:lag12,finbert_EP_min,12,0.0216,0.8805,,51,MRO_diff
Full,finbert_EP_min:lag13,finbert_EP_min,13,0.0309,0.8297,,51,MRO_diff
Full,finbert_EP_min:lag14,finbert_EP_min,14,-0.0222,0.8786,,50,MRO_diff
Full,finbert_EP_min:lag15,finbert_EP_min,15,-0.0453,0.7571,,49,MRO_diff
Full,finbert_FS_min:lag1,finbert_FS_min,1,0.078,0.5786,,53,MRO_diff
Full,finbert_FS_min:lag2,finbert_FS_min,2,0.3765,0.0055,**,53,MRO_diff
Full,finbert_FS_min:lag3,finbert_FS_min,3,0.3159,0.0212,*,53,MRO_diff
Full,finbert_FS_min:lag4,finbert_FS_min,4,0.341,0.0125,*,53,MRO_diff
Full,finbert_FS_min:lag5,finbert_FS_min,5,0.1021,0.4713,,52,MRO_diff
Full,finbert_FS_min:lag6,finbert_FS_min,6,0.1096,0.4393,,52,MRO_diff
Full,finbert_FS_min:lag7,finbert_FS_min,7,0.274,0.0493,*,52,MRO_diff
Full,finbert_FS_min:lag8,finbert_FS_min,8,0.3093,0.0257,*,52,MRO_diff
Full,finbert_FS_min:lag9,finbert_FS_min,9,0.3001,0.0306,*,52,MRO_diff
Full,finbert_FS_min:lag10,finbert_FS_min,10,0.2457,0.0792,,52,MRO_diff
Full,finbert_FS_min:lag11,finbert_FS_min,11,0.3575,0.01,*,51,MRO_diff
Full,finbert_FS_min:lag12,finbert_FS_min,12,0.274,0.0517,,51,MRO_diff
Full,finbert_FS_min:lag13,finbert_FS_min,13,0.3071,0.0284,*,51,MRO_diff
Full,finbert_FS_min:lag14,finbert_FS_min,14,0.2813,0.0479,*,50,MRO_diff
Full,finbert_FS_min:lag15,finbert_FS_min,15,0.1151,0.4309,,49,MRO_diff
Full,finbert_MP_min:lag1,finbert_MP_min,1,0.3604,0.008,**,53,MRO_diff
Full,finbert_MP_min:lag2,finbert_MP_min,2,0.3311,0.0154,*,53,MRO_diff
Full,finbert_MP_min:lag3,finbert_MP_min,3,0.1829,0.19,,53,MRO_diff
Full,finbert_MP_min:lag4,finbert_MP_min,4,0.239,0.0848,,53,MRO_diff
Full,finbert_MP_min:lag5,finbert_MP_min,5,0.2795,0.0448,*,52,MRO_diff
Full,finbert_MP_min:lag6,finbert_MP_min,6,0.2955,0.0334,*,52,MRO_diff
Full,finbert_MP_min:lag7,finbert_MP_min,7,0.0938,0.5085,,52,MRO_diff
Full,finbert_MP_min:lag8,finbert_MP_min,8,0.2673,0.0554,,52,MRO_diff
Full,finbert_MP_min:lag9,finbert_MP_min,9,0.0621,0.6621,,52,MRO_diff
Full,finbert_MP_min:lag10,finbert_MP_min,10,0.1897,0.1781,,52,MRO_diff
Full,finbert_MP_min:lag11,finbert_MP_min,11,-0.0017,0.9903,,51,MRO_diff
Full,finbert_MP_min:lag12,finbert_MP_min,12,-0.0578,0.6872,,51,MRO_diff
Full,finbert_MP_min:lag13,finbert_MP_min,13,-0.0598,0.6765,,51,MRO_diff
Full,finbert_MP_min:lag14,finbert_MP_min,14,-0.0375,0.7958,,50,MRO_diff
Full,finbert_MP_min:lag15,finbert_MP_min,15,-0.0619,0.6728,,49,MRO_diff
Full,roberta_EP_min:lag1,roberta_EP_min,1,0.2072,0.1367,,53,MRO_diff
Full,roberta_EP_min:lag2,roberta_EP_min,2,0.2635,0.0566,,53,MRO_diff
Full,roberta_EP_min:lag3,roberta_EP_min,3,0.2337,0.0921,,53,MRO_diff
Full,roberta_EP_min:lag4,roberta_EP_min,4,0.1641,0.2403,,53,MRO_diff
Full,roberta_EP_min:lag5,roberta_EP_min,5,0.2274,0.1049,,52,MRO_diff
Full,roberta_EP_min:lag6,roberta_EP_min,6,0.232,0.0979,,52,MRO_diff
Full,roberta_EP_min:lag7,roberta_EP_min,7,0.2471,0.0774,,52,MRO_diff
Full,roberta_EP_min:lag8,roberta_EP_min,8,0.2829,0.0421,*,52,MRO_diff
Full,roberta_EP_min:lag9,roberta_EP_min,9,0.183,0.1941,,52,MRO_diff
Full,roberta_EP_min:lag10,roberta_EP_min,10,0.0727,0.6086,,52,MRO_diff
Full,roberta_EP_min:lag11,roberta_EP_min,11,0.1425,0.3184,,51,MRO_diff
Full,roberta_EP_min:lag12,roberta_EP_min,12,-0.119,0.4056,,51,MRO_diff
Full,roberta_EP_min:lag13,roberta_EP_min,13,0.0958,0.5038,,51,MRO_diff
Full,roberta_EP_min:lag14,roberta_EP_min,14,0.0843,0.5603,,50,MRO_diff
Full,roberta_EP_min:lag15,roberta_EP_min,15,-0.0396,0.7869,,49,MRO_diff
Full,roberta_FS_min:lag1,roberta_FS_min,1,0.1166,0.4056,,53,MRO_diff
Full,roberta_FS_min:lag2,roberta_FS_min,2,0.3512,0.0099,**,53,MRO_diff
Full,roberta_FS_min:lag3,roberta_FS_min,3,0.2181,0.1166,,53,MRO_diff
Full,roberta_FS_min:lag4,roberta_FS_min,4,0.3188,0.02,*,53,MRO_diff
Full,roberta_FS_min:lag5,roberta_FS_min,5,0.2235,0.1112,,52,MRO_diff
Full,roberta_FS_min:lag6,roberta_FS_min,6,0.0601,0.6721,,52,MRO_diff
Full,roberta_FS_min:lag7,roberta_FS_min,7,0.2018,0.1513,,52,MRO_diff
Full,roberta_FS_min:lag8,roberta_FS_min,8,0.16,0.2573,,52,MRO_diff
Full,roberta_FS_min:lag9,roberta_FS_min,9,0.1305,0.3565,,52,MRO_diff
Full,roberta_FS_min:lag10,roberta_FS_min,10,-0.0357,0.8014,,52,MRO_diff
Full,roberta_FS_min:lag11,roberta_FS_min,11,0.143,0.3169,,51,MRO_diff
Full,roberta_FS_min:lag12,roberta_FS_min,12,0.028,0.8456,,51,MRO_diff
Full,roberta_FS_min:lag13,roberta_FS_min,13,0.1799,0.2065,,51,MRO_diff
Full,roberta_FS_min:lag14,roberta_FS_min,14,0.1285,0.3738,,50,MRO_diff
Full,roberta_FS_min:lag15,roberta_FS_min,15,0.0225,0.8781,,49,MRO_diff
Full,roberta_MP_min:lag1,roberta_MP_min,1,-0.0636,0.6511,,53,MRO_diff
Full,roberta_MP_min:lag2,roberta_MP_min,2,0.14,0.3174,,53,MRO_diff
Full,roberta_MP_min:lag3,roberta_MP_min,3,-0.0951,0.4983,,53,MRO_diff
Full,roberta_MP_min:lag4,roberta_MP_min,4,-0.0613,0.663,,53,MRO_diff
Full,roberta_MP_min:lag5,roberta_MP_min,5,-0.0766,0.5892,,52,MRO_diff
Full,roberta_MP_min:lag6,roberta_MP_min,6,-0.015,0.9162,,52,MRO_diff
Full,roberta_MP_min:lag7,roberta_MP_min,7,0.0383,0.7873,,52,MRO_diff
Full,roberta_MP_min:lag8,roberta_MP_min,8,0.1389,0.3261,,52,MRO_diff
Full,roberta_MP_min:lag9,roberta_MP_min,9,0.0897,0.5271,,52,MRO_diff
Full,roberta_MP_min:lag10,roberta_MP_min,10,0.2802,0.0443,*,52,MRO_diff
Full,roberta_MP_min:lag11,roberta_MP_min,11,0.0801,0.5765,,51,MRO_diff
Full,roberta_MP_min:lag12,roberta_MP_min,12,0.0289,0.8407,,51,MRO_diff
Full,roberta_MP_min:lag13,roberta_MP_min,13,-0.034,0.8129,,51,MRO_diff
Full,roberta_MP_min:lag14,roberta_MP_min,14,0.0932,0.5198,,50,MRO_diff
Full,roberta_MP_min:lag15,roberta_MP_min,15,0.0525,0.7202,,49,MRO_diff
Full,finbert_EP_std:lag1,finbert_EP_std,1,-0.3285,0.0163,*,53,MRO_diff
Full,finbert_EP_std:lag2,finbert_EP_std,2,-0.0879,0.5315,,53,MRO_diff
Full,finbert_EP_std:lag3,finbert_EP_std,3,-0.0888,0.5273,,53,MRO_diff
Full,finbert_EP_std:lag4,finbert_EP_std,4,-0.013,0.9261,,53,MRO_diff
Full,finbert_EP_std:lag5,finbert_EP_std,5,0.0351,0.805,,52,MRO_diff
Full,finbert_EP_std:lag6,finbert_EP_std,6,-0.1829,0.1943,,52,MRO_diff
Full,finbert_EP_std:lag7,finbert_EP_std,7,-0.0269,0.8497,,52,MRO_diff
Full,finbert_EP_std:lag8,finbert_EP_std,8,-0.2901,0.037,*,52,MRO_diff
Full,finbert_EP_std:lag9,finbert_EP_std,9,-0.0761,0.5916,,52,MRO_diff
Full,finbert_EP_std:lag10,finbert_EP_std,10,-0.0954,0.501,,52,MRO_diff
Full,finbert_EP_std:lag11,finbert_EP_std,11,-0.0336,0.8148,,51,MRO_diff
Full,finbert_EP_std:lag12,finbert_EP_std,12,0.0512,0.7214,,51,MRO_diff
Full,finbert_EP_std:lag13,finbert_EP_std,13,-0.0753,0.5993,,51,MRO_diff
Full,finbert_EP_std:lag14,finbert_EP_std,14,0.0028,0.9845,,50,MRO_diff
Full,finbert_EP_std:lag15,finbert_EP_std,15,0.2794,0.0518,,49,MRO_diff
Full,finbert_FS_std:lag1,finbert_FS_std,1,-0.0916,0.5142,,53,MRO_diff
Full,finbert_FS_std:lag2,finbert_FS_std,2,-0.2021,0.1468,,53,MRO_diff
Full,finbert_FS_std:lag3,finbert_FS_std,3,-0.197,0.1574,,53,MRO_diff
Full,finbert_FS_std:lag4,finbert_FS_std,4,-0.0887,0.5278,,53,MRO_diff
Full,finbert_FS_std:lag5,finbert_FS_std,5,-0.0884,0.5332,,52,MRO_diff
Full,finbert_FS_std:lag6,finbert_FS_std,6,-0.1149,0.4174,,52,MRO_diff
Full,finbert_FS_std:lag7,finbert_FS_std,7,-0.2938,0.0345,*,52,MRO_diff
Full,finbert_FS_std:lag8,finbert_FS_std,8,-0.2775,0.0464,*,52,MRO_diff
Full,finbert_FS_std:lag9,finbert_FS_std,9,-0.2278,0.1043,,52,MRO_diff
Full,finbert_FS_std:lag10,finbert_FS_std,10,-0.2634,0.0592,,52,MRO_diff
Full,finbert_FS_std:lag11,finbert_FS_std,11,-0.3209,0.0217,*,51,MRO_diff
Full,finbert_FS_std:lag12,finbert_FS_std,12,-0.2861,0.0419,*,51,MRO_diff
Full,finbert_FS_std:lag13,finbert_FS_std,13,-0.3068,0.0286,*,51,MRO_diff
Full,finbert_FS_std:lag14,finbert_FS_std,14,-0.1286,0.3736,,50,MRO_diff
Full,finbert_FS_std:lag15,finbert_FS_std,15,-0.0398,0.7862,,49,MRO_diff
Full,finbert_MP_std:lag1,finbert_MP_std,1,-0.327,0.0169,*,53,MRO_diff
Full,finbert_MP_std:lag2,finbert_MP_std,2,-0.1992,0.1527,,53,MRO_diff
Full,finbert_MP_std:lag3,finbert_MP_std,3,-0.1818,0.1927,,53,MRO_diff
Full,finbert_MP_std:lag4,finbert_MP_std,4,-0.0749,0.5942,,53,MRO_diff
Full,finbert_MP_std:lag5,finbert_MP_std,5,-0.0913,0.5197,,52,MRO_diff
Full,finbert_MP_std:lag6,finbert_MP_std,6,-0.319,0.0212,*,52,MRO_diff
Full,finbert_MP_std:lag7,finbert_MP_std,7,-0.1443,0.3075,,52,MRO_diff
Full,finbert_MP_std:lag8,finbert_MP_std,8,-0.0506,0.7214,,52,MRO_diff
Full,finbert_MP_std:lag9,finbert_MP_std,9,-0.0697,0.6235,,52,MRO_diff
Full,finbert_MP_std:lag10,finbert_MP_std,10,-0.0925,0.5142,,52,MRO_diff
Full,finbert_MP_std:lag11,finbert_MP_std,11,-0.0015,0.9919,,51,MRO_diff
Full,finbert_MP_std:lag12,finbert_MP_std,12,0.0183,0.8984,,51,MRO_diff
Full,finbert_MP_std:lag13,finbert_MP_std,13,0.141,0.3237,,51,MRO_diff
Full,finbert_MP_std:lag14,finbert_MP_std,14,0.0453,0.7549,,50,MRO_diff
Full,finbert_MP_std:lag15,finbert_MP_std,15,0.2162,0.1357,,49,MRO_diff
Full,roberta_EP_std:lag1,roberta_EP_std,1,-0.0482,0.7317,,53,MRO_diff
Full,roberta_EP_std:lag2,roberta_EP_std,2,0.1393,0.3198,,53,MRO_diff
Full,roberta_EP_std:lag3,roberta_EP_std,3,0.2015,0.1479,,53,MRO_diff
Full,roberta_EP_std:lag4,roberta_EP_std,4,0.2365,0.0882,,53,MRO_diff
Full,roberta_EP_std:lag5,roberta_EP_std,5,0.2454,0.0795,,52,MRO_diff
Full,roberta_EP_std:lag6,roberta_EP_std,6,0.2064,0.1421,,52,MRO_diff
Full,roberta_EP_std:lag7,roberta_EP_std,7,0.1035,0.4654,,52,MRO_diff
Full,roberta_EP_std:lag8,roberta_EP_std,8,0.0676,0.6341,,52,MRO_diff
Full,roberta_EP_std:lag9,roberta_EP_std,9,0.1465,0.3001,,52,MRO_diff
Full,roberta_EP_std:lag10,roberta_EP_std,10,0.1173,0.4076,,52,MRO_diff
Full,roberta_EP_std:lag11,roberta_EP_std,11,0.176,0.2167,,51,MRO_diff
Full,roberta_EP_std:lag12,roberta_EP_std,12,0.3246,0.0201,*,51,MRO_diff
Full,roberta_EP_std:lag13,roberta_EP_std,13,-0.0195,0.8922,,51,MRO_diff
Full,roberta_EP_std:lag14,roberta_EP_std,14,0.0844,0.5602,,50,MRO_diff
Full,roberta_EP_std:lag15,roberta_EP_std,15,0.229,0.1136,,49,MRO_diff
Full,roberta_FS_std:lag1,roberta_FS_std,1,-0.2848,0.0387,*,53,MRO_diff
Full,roberta_FS_std:lag2,roberta_FS_std,2,-0.0677,0.6302,,53,MRO_diff
Full,roberta_FS_std:lag3,roberta_FS_std,3,-0.205,0.1408,,53,MRO_diff
Full,roberta_FS_std:lag4,roberta_FS_std,4,0.2491,0.0721,,53,MRO_diff
Full,roberta_FS_std:lag5,roberta_FS_std,5,0.0339,0.8113,,52,MRO_diff
Full,roberta_FS_std:lag6,roberta_FS_std,6,0.111,0.4336,,52,MRO_diff
Full,roberta_FS_std:lag7,roberta_FS_std,7,-0.0081,0.9545,,52,MRO_diff
Full,roberta_FS_std:lag8,roberta_FS_std,8,0.0954,0.5011,,52,MRO_diff
Full,roberta_FS_std:lag9,roberta_FS_std,9,0.1232,0.3841,,52,MRO_diff
Full,roberta_FS_std:lag10,roberta_FS_std,10,0.0392,0.7828,,52,MRO_diff
Full,roberta_FS_std:lag11,roberta_FS_std,11,0.0258,0.8576,,51,MRO_diff
Full,roberta_FS_std:lag12,roberta_FS_std,12,0.0782,0.5854,,51,MRO_diff
Full,roberta_FS_std:lag13,roberta_FS_std,13,0.0937,0.5129,,51,MRO_diff
Full,roberta_FS_std:lag14,roberta_FS_std,14,0.0701,0.6284,,50,MRO_diff
Full,roberta_FS_std:lag15,roberta_FS_std,15,0.2501,0.083,,49,MRO_diff
Full,roberta_MP_std:lag1,roberta_MP_std,1,-0.0844,0.5481,,53,MRO_diff
Full,roberta_MP_std:lag2,roberta_MP_std,2,-0.2022,0.1464,,53,MRO_diff
Full,roberta_MP_std:lag3,roberta_MP_std,3,-0.123,0.3804,,53,MRO_diff
Full,roberta_MP_std:lag4,roberta_MP_std,4,0.0345,0.8063,,53,MRO_diff
Full,roberta_MP_std:lag5,roberta_MP_std,5,-0.1345,0.3419,,52,MRO_diff
Full,roberta_MP_std:lag6,roberta_MP_std,6,-0.2497,0.0743,,52,MRO_diff
Full,roberta_MP_std:lag7,roberta_MP_std,7,0.044,0.7566,,52,MRO_diff
Full,roberta_MP_std:lag8,roberta_MP_std,8,0.1245,0.3794,,52,MRO_diff
Full,roberta_MP_std:lag9,roberta_MP_std,9,0.0346,0.8076,,52,MRO_diff
Full,roberta_MP_std:lag10,roberta_MP_std,10,0.0788,0.5787,,52,MRO_diff
Full,roberta_MP_std:lag11,roberta_MP_std,11,0.0074,0.9588,,51,MRO_diff
Full,roberta_MP_std:lag12,roberta_MP_std,12,0.2521,0.0743,,51,MRO_diff
Full,roberta_MP_std:lag13,roberta_MP_std,13,0.2462,0.0816,,51,MRO_diff
Full,roberta_MP_std:lag14,roberta_MP_std,14,0.0201,0.8896,,50,MRO_diff
Full,roberta_MP_std:lag15,roberta_MP_std,15,0.4496,0.0012,**,49,MRO_diff
Full,finbert_IS_EP_max:lag1,finbert_IS_EP_max,1,0.0,1.0,,53,MRO_diff
Full,finbert_IS_EP_max:lag2,finbert_IS_EP_max,2,0.2236,0.1075,,53,MRO_diff
Full,finbert_IS_EP_max:lag3,finbert_IS_EP_max,3,0.222,0.1101,,53,MRO_diff
Full,finbert_IS_EP_max:lag4,finbert_IS_EP_max,4,0.2327,0.0936,,53,MRO_diff
Full,finbert_IS_EP_max:lag5,finbert_IS_EP_max,5,0.1857,0.1874,,52,MRO_diff
Full,finbert_IS_EP_max:lag6,finbert_IS_EP_max,6,0.1687,0.2319,,52,MRO_diff
Full,finbert_IS_EP_max:lag7,finbert_IS_EP_max,7,0.1114,0.4316,,52,MRO_diff
Full,finbert_IS_EP_max:lag8,finbert_IS_EP_max,8,0.0678,0.6329,,52,MRO_diff
Full,finbert_IS_EP_max:lag9,finbert_IS_EP_max,9,-0.0097,0.9455,,52,MRO_diff
Full,finbert_IS_EP_max:lag10,finbert_IS_EP_max,10,-0.122,0.3888,,52,MRO_diff
Full,finbert_IS_EP_max:lag11,finbert_IS_EP_max,11,-0.2001,0.1591,,51,MRO_diff
Full,finbert_IS_EP_max:lag12,finbert_IS_EP_max,12,-0.0323,0.822,,51,MRO_diff
Full,finbert_IS_EP_max:lag13,finbert_IS_EP_max,13,-0.1994,0.1606,,51,MRO_diff
Full,finbert_IS_EP_max:lag14,finbert_IS_EP_max,14,-0.2443,0.0873,,50,MRO_diff
Full,finbert_IS_EP_max:lag15,finbert_IS_EP_max,15,0.0881,0.5473,,49,MRO_diff
Full,finbert_IS_MP_max:lag1,finbert_IS_MP_max,1,0.2563,0.064,,53,MRO_diff
Full,finbert_IS_MP_max:lag2,finbert_IS_MP_max,2,0.2253,0.1049,,53,MRO_diff
Full,finbert_IS_MP_max:lag3,finbert_IS_MP_max,3,0.3689,0.0066,**,53,MRO_diff
Full,finbert_IS_MP_max:lag4,finbert_IS_MP_max,4,0.3384,0.0132,*,53,MRO_diff
Full,finbert_IS_MP_max:lag5,finbert_IS_MP_max,5,0.2823,0.0426,*,52,MRO_diff
Full,finbert_IS_MP_max:lag6,finbert_IS_MP_max,6,0.3635,0.0081,**,52,MRO_diff
Full,finbert_IS_MP_max:lag7,finbert_IS_MP_max,7,0.302,0.0295,*,52,MRO_diff
Full,finbert_IS_MP_max:lag8,finbert_IS_MP_max,8,0.2734,0.0498,*,52,MRO_diff
Full,finbert_IS_MP_max:lag9,finbert_IS_MP_max,9,0.1671,0.2364,,52,MRO_diff
Full,finbert_IS_MP_max:lag10,finbert_IS_MP_max,10,0.1152,0.416,,52,MRO_diff
Full,finbert_IS_MP_max:lag11,finbert_IS_MP_max,11,0.1883,0.1857,,51,MRO_diff
Full,finbert_IS_MP_max:lag12,finbert_IS_MP_max,12,-0.0324,0.8215,,51,MRO_diff
Full,finbert_IS_MP_max:lag13,finbert_IS_MP_max,13,0.1697,0.2338,,51,MRO_diff
Full,finbert_IS_MP_max:lag14,finbert_IS_MP_max,14,0.0106,0.9417,,50,MRO_diff
Full,finbert_IS_MP_max:lag15,finbert_IS_MP_max,15,0.1608,0.2696,,49,MRO_diff
Full,finbert_QA_EP_max:lag1,finbert_QA_EP_max,1,0.0504,0.72,,53,MRO_diff
Full,finbert_QA_EP_max:lag2,finbert_QA_EP_max,2,-0.142,0.3104,,53,MRO_diff
Full,finbert_QA_EP_max:lag3,finbert_QA_EP_max,3,-0.0673,0.6319,,53,MRO_diff
Full,finbert_QA_EP_max:lag4,finbert_QA_EP_max,4,0.1188,0.397,,53,MRO_diff
Full,finbert_QA_EP_max:lag5,finbert_QA_EP_max,5,-0.0953,0.5016,,52,MRO_diff
Full,finbert_QA_EP_max:lag6,finbert_QA_EP_max,6,0.0811,0.5678,,52,MRO_diff
Full,finbert_QA_EP_max:lag7,finbert_QA_EP_max,7,0.0475,0.7381,,52,MRO_diff
Full,finbert_QA_EP_max:lag8,finbert_QA_EP_max,8,0.0428,0.7633,,52,MRO_diff
Full,finbert_QA_EP_max:lag9,finbert_QA_EP_max,9,0.0067,0.9624,,52,MRO_diff
Full,finbert_QA_EP_max:lag10,finbert_QA_EP_max,10,0.1498,0.2891,,52,MRO_diff
Full,finbert_QA_EP_max:lag11,finbert_QA_EP_max,11,0.0537,0.7084,,51,MRO_diff
Full,finbert_QA_EP_max:lag12,finbert_QA_EP_max,12,0.1599,0.2622,,51,MRO_diff
Full,finbert_QA_EP_max:lag13,finbert_QA_EP_max,13,-0.2315,0.1021,,51,MRO_diff
Full,finbert_QA_EP_max:lag14,finbert_QA_EP_max,14,-0.0565,0.6969,,50,MRO_diff
Full,finbert_QA_EP_max:lag15,finbert_QA_EP_max,15,0.0801,0.5843,,49,MRO_diff
Full,finbert_QA_FS_max:lag1,finbert_QA_FS_max,1,-0.037,0.7923,,53,MRO_diff
Full,finbert_QA_FS_max:lag2,finbert_QA_FS_max,2,-0.1518,0.278,,53,MRO_diff
Full,finbert_QA_FS_max:lag3,finbert_QA_FS_max,3,-0.0531,0.7057,,53,MRO_diff
Full,finbert_QA_FS_max:lag4,finbert_QA_FS_max,4,-0.0238,0.8659,,53,MRO_diff
Full,finbert_QA_FS_max:lag5,finbert_QA_FS_max,5,0.0747,0.5988,,52,MRO_diff
Full,finbert_QA_FS_max:lag6,finbert_QA_FS_max,6,-0.073,0.6071,,52,MRO_diff
Full,finbert_QA_FS_max:lag7,finbert_QA_FS_max,7,0.0425,0.765,,52,MRO_diff
Full,finbert_QA_FS_max:lag8,finbert_QA_FS_max,8,-0.0491,0.7296,,52,MRO_diff
Full,finbert_QA_FS_max:lag9,finbert_QA_FS_max,9,-0.0339,0.8113,,52,MRO_diff
Full,finbert_QA_FS_max:lag10,finbert_QA_FS_max,10,-0.0833,0.5571,,52,MRO_diff
Full,finbert_QA_FS_max:lag11,finbert_QA_FS_max,11,0.0253,0.8598,,51,MRO_diff
Full,finbert_QA_FS_max:lag12,finbert_QA_FS_max,12,0.1332,0.3515,,51,MRO_diff
Full,finbert_QA_FS_max:lag13,finbert_QA_FS_max,13,0.206,0.147,,51,MRO_diff
Full,finbert_QA_FS_max:lag14,finbert_QA_FS_max,14,0.4146,0.0028,**,50,MRO_diff
Full,finbert_QA_FS_max:lag15,finbert_QA_FS_max,15,0.2882,0.0447,*,49,MRO_diff
Full,finbert_QA_MP_max:lag1,finbert_QA_MP_max,1,0.1312,0.3492,,53,MRO_diff
Full,finbert_QA_MP_max:lag2,finbert_QA_MP_max,2,0.0758,0.5896,,53,MRO_diff
Full,finbert_QA_MP_max:lag3,finbert_QA_MP_max,3,0.0462,0.7426,,53,MRO_diff
Full,finbert_QA_MP_max:lag4,finbert_QA_MP_max,4,0.288,0.0365,*,53,MRO_diff
Full,finbert_QA_MP_max:lag5,finbert_QA_MP_max,5,0.1741,0.217,,52,MRO_diff
Full,finbert_QA_MP_max:lag6,finbert_QA_MP_max,6,0.0084,0.9531,,52,MRO_diff
Full,finbert_QA_MP_max:lag7,finbert_QA_MP_max,7,0.0717,0.6136,,52,MRO_diff
Full,finbert_QA_MP_max:lag8,finbert_QA_MP_max,8,0.2426,0.0832,,52,MRO_diff
Full,finbert_QA_MP_max:lag9,finbert_QA_MP_max,9,0.0444,0.7544,,52,MRO_diff
Full,finbert_QA_MP_max:lag10,finbert_QA_MP_max,10,0.0811,0.5674,,52,MRO_diff
Full,finbert_QA_MP_max:lag11,finbert_QA_MP_max,11,0.2502,0.0766,,51,MRO_diff
Full,finbert_QA_MP_max:lag12,finbert_QA_MP_max,12,-0.0093,0.9484,,51,MRO_diff
Full,finbert_QA_MP_max:lag13,finbert_QA_MP_max,13,0.2607,0.0646,,51,MRO_diff
Full,finbert_QA_MP_max:lag14,finbert_QA_MP_max,14,0.1613,0.2632,,50,MRO_diff
Full,finbert_QA_MP_max:lag15,finbert_QA_MP_max,15,0.174,0.2319,,49,MRO_diff
Full,roberta_IS_EP_max:lag1,roberta_IS_EP_max,1,0.1319,0.3464,,53,MRO_diff
Full,roberta_IS_EP_max:lag2,roberta_IS_EP_max,2,0.0761,0.588,,53,MRO_diff
Full,roberta_IS_EP_max:lag3,roberta_IS_EP_max,3,0.1386,0.3223,,53,MRO_diff
Full,roberta_IS_EP_max:lag4,roberta_IS_EP_max,4,0.1916,0.1694,,53,MRO_diff
Full,roberta_IS_EP_max:lag5,roberta_IS_EP_max,5,0.069,0.6268,,52,MRO_diff
Full,roberta_IS_EP_max:lag6,roberta_IS_EP_max,6,0.0735,0.6046,,52,MRO_diff
Full,roberta_IS_EP_max:lag7,roberta_IS_EP_max,7,0.042,0.7673,,52,MRO_diff
Full,roberta_IS_EP_max:lag8,roberta_IS_EP_max,8,0.0827,0.5598,,52,MRO_diff
Full,roberta_IS_EP_max:lag9,roberta_IS_EP_max,9,0.0924,0.5145,,52,MRO_diff
Full,roberta_IS_EP_max:lag10,roberta_IS_EP_max,10,-0.0343,0.8095,,52,MRO_diff
Full,roberta_IS_EP_max:lag11,roberta_IS_EP_max,11,0.0023,0.9872,,51,MRO_diff
Full,roberta_IS_EP_max:lag12,roberta_IS_EP_max,12,-0.1118,0.4349,,51,MRO_diff
Full,roberta_IS_EP_max:lag13,roberta_IS_EP_max,13,-0.0646,0.6523,,51,MRO_diff
Full,roberta_IS_EP_max:lag14,roberta_IS_EP_max,14,-0.1474,0.3071,,50,MRO_diff
Full,roberta_IS_EP_max:lag15,roberta_IS_EP_max,15,0.1774,0.2226,,49,MRO_diff
Full,roberta_IS_MP_max:lag1,roberta_IS_MP_max,1,-0.0035,0.9799,,53,MRO_diff
Full,roberta_IS_MP_max:lag2,roberta_IS_MP_max,2,-0.0702,0.6173,,53,MRO_diff
Full,roberta_IS_MP_max:lag3,roberta_IS_MP_max,3,0.0263,0.8515,,53,MRO_diff
Full,roberta_IS_MP_max:lag4,roberta_IS_MP_max,4,-0.0226,0.8726,,53,MRO_diff
Full,roberta_IS_MP_max:lag5,roberta_IS_MP_max,5,-0.0394,0.7814,,52,MRO_diff
Full,roberta_IS_MP_max:lag6,roberta_IS_MP_max,6,-0.0362,0.7991,,52,MRO_diff
Full,roberta_IS_MP_max:lag7,roberta_IS_MP_max,7,0.1366,0.3341,,52,MRO_diff
Full,roberta_IS_MP_max:lag8,roberta_IS_MP_max,8,-0.0305,0.8298,,52,MRO_diff
Full,roberta_IS_MP_max:lag9,roberta_IS_MP_max,9,0.1014,0.4742,,52,MRO_diff
Full,roberta_IS_MP_max:lag10,roberta_IS_MP_max,10,-0.0811,0.5677,,52,MRO_diff
Full,roberta_IS_MP_max:lag11,roberta_IS_MP_max,11,0.139,0.3307,,51,MRO_diff
Full,roberta_IS_MP_max:lag12,roberta_IS_MP_max,12,-0.0074,0.9588,,51,MRO_diff
Full,roberta_IS_MP_max:lag13,roberta_IS_MP_max,13,0.1954,0.1694,,51,MRO_diff
Full,roberta_IS_MP_max:lag14,roberta_IS_MP_max,14,-0.0121,0.9337,,50,MRO_diff
Full,roberta_IS_MP_max:lag15,roberta_IS_MP_max,15,0.2089,0.1498,,49,MRO_diff
Full,roberta_QA_EP_max:lag1,roberta_QA_EP_max,1,0.038,0.7868,,53,MRO_diff
Full,roberta_QA_EP_max:lag2,roberta_QA_EP_max,2,-0.0747,0.5948,,53,MRO_diff
Full,roberta_QA_EP_max:lag3,roberta_QA_EP_max,3,-0.0619,0.6596,,53,MRO_diff
Full,roberta_QA_EP_max:lag4,roberta_QA_EP_max,4,0.1156,0.4098,,53,MRO_diff
Full,roberta_QA_EP_max:lag5,roberta_QA_EP_max,5,0.0195,0.8911,,52,MRO_diff
